Id,UserId,Name,Date,Class,TagBased
"26419351","2667896","Notable Question","2018-01-02 07:01:25","2","False"
"26419352","4311574","Notable Question","2018-01-02 07:01:25","2","False"
"26419353","202431","Popular Question","2018-01-02 07:01:25","3","False"
"26419354","4779281","Popular Question","2018-01-02 07:01:25","3","False"
"26419355","5612691","Popular Question","2018-01-02 07:01:25","3","False"
"26419356","4514987","Popular Question","2018-01-02 07:01:25","3","False"
"26419357","7476221","Popular Question","2018-01-02 07:01:25","3","False"
"26419358","1436894","Popular Question","2018-01-02 07:01:25","3","False"
"26419359","7562267","Popular Question","2018-01-02 07:01:25","3","False"
"26419360","152820","Popular Question","2018-01-02 07:01:25","3","False"
"26419361","2831637","Popular Question","2018-01-02 07:01:25","3","False"
"26419362","4637780","Popular Question","2018-01-02 07:01:25","3","False"
"26419363","6671365","Popular Question","2018-01-02 07:01:25","3","False"
"26419364","2484674","Student","2018-01-02 07:01:25","3","False"
"26419365","9162649","Student","2018-01-02 07:01:25","3","False"
"26419366","8642918","Student","2018-01-02 07:01:25","3","False"
"26419367","6108936","Supporter","2018-01-02 07:01:25","3","False"
"26419368","9031481","Supporter","2018-01-02 07:01:25","3","False"
"26419369","8319521","Teacher","2018-01-02 07:01:25","3","False"
"26419370","4248542","Tumbleweed","2018-01-02 07:01:25","3","False"
"26419371","9140607","Tumbleweed","2018-01-02 07:01:25","3","False"
"26419372","9140629","Tumbleweed","2018-01-02 07:01:25","3","False"
"26419373","2106973","Custodian","2018-01-02 07:01:25","3","False"
"26419374","2847290","Custodian","2018-01-02 07:01:25","3","False"
"26419375","5588279","Reviewer","2018-01-02 07:01:25","2","False"
"26419376","9162643","Informed","2018-01-02 07:02:17","3","False"
"26419377","9162675","Informed","2018-01-02 07:02:55","3","False"
"26419378","8758111","Informed","2018-01-02 07:03:22","3","False"
"26419379","9162651","Informed","2018-01-02 07:03:48","3","False"
"26419380","9162674","Informed","2018-01-02 07:05:41","3","False"
"26419381","9162687","Informed","2018-01-02 07:06:02","3","False"
"26419382","220299","Nice Answer","2018-01-02 07:06:23","3","False"
"26419383","1888249","Nice Answer","2018-01-02 07:06:23","3","False"
"26419384","1168619","Good Answer","2018-01-02 07:06:23","2","False"
"26419385","5772593","Nice Question","2018-01-02 07:06:23","3","False"
"26419386","4202984","Good Question","2018-01-02 07:06:23","2","False"
"26419387","6503185","Autobiographer","2018-01-02 07:06:23","3","False"
"26419388","6654048","Autobiographer","2018-01-02 07:06:23","3","False"
"26419389","9162554","Editor","2018-01-02 07:06:23","3","False"
"26419390","6031040","Notable Question","2018-01-02 07:06:23","2","False"
"26419391","2595039","Notable Question","2018-01-02 07:06:23","2","False"
"26419392","1865164","Popular Question","2018-01-02 07:06:23","3","False"
"26419393","2026238","Popular Question","2018-01-02 07:06:23","3","False"
"26419394","3633102","Popular Question","2018-01-02 07:06:23","3","False"
"26419395","7717219","Scholar","2018-01-02 07:06:23","3","False"
"26419396","8368179","Student","2018-01-02 07:06:23","3","False"
"26419397","9162569","Student","2018-01-02 07:06:23","3","False"
"26419398","6300600","Teacher","2018-01-02 07:06:23","3","False"
"26419399","8252211","Custodian","2018-01-02 07:06:23","3","False"
"26419400","2893693","Steward","2018-01-02 07:06:23","1","False"
"26419401","9162692","Informed","2018-01-02 07:07:25","3","False"
"26419402","9162647","Informed","2018-01-02 07:08:46","3","False"
"26419403","9162704","Informed","2018-01-02 07:08:51","3","False"
"26419404","9162706","Informed","2018-01-02 07:09:09","3","False"
"26419405","2201881","Informed","2018-01-02 07:10:13","3","False"
"26419406","2458916","Nice Answer","2018-01-02 07:11:23","3","False"
"26419407","4912965","Nice Answer","2018-01-02 07:11:23","3","False"
"26419408","2109128","Good Answer","2018-01-02 07:11:23","2","False"
"26419409","1115833","Nice Question","2018-01-02 07:11:23","3","False"
"26419410","1474420","Nice Question","2018-01-02 07:11:23","3","False"
"26419411","5770601","Nice Question","2018-01-02 07:11:23","3","False"
"26419412","563718","Good Question","2018-01-02 07:11:23","2","False"
"26419413","9003184","Autobiographer","2018-01-02 07:11:23","3","False"
"26419414","2064473","Citizen Patrol","2018-01-02 07:07:42","3","False"
"26419415","1573768","Necromancer","2018-01-02 07:11:23","2","False"
"26419416","3539811","Necromancer","2018-01-02 07:11:23","2","False"
"26419417","2458916","Notable Question","2018-01-02 07:11:23","2","False"
"26419418","400962","Notable Question","2018-01-02 07:11:23","2","False"
"26419419","139656","Popular Question","2018-01-02 07:11:23","3","False"
"26419420","470184","Popular Question","2018-01-02 07:11:23","3","False"
"26419421","6264800","Popular Question","2018-01-02 07:11:23","3","False"
"26419422","5175253","Popular Question","2018-01-02 07:11:23","3","False"
"26419423","1739676","Popular Question","2018-01-02 07:11:23","3","False"
"26419424","1357786","Popular Question","2018-01-02 07:11:23","3","False"
"26419425","1621040","Popular Question","2018-01-02 07:11:23","3","False"
"26419426","4703819","Popular Question","2018-01-02 07:11:23","3","False"
"26419427","7090564","Scholar","2018-01-02 07:11:23","3","False"
"26419428","8218887","Student","2018-01-02 07:11:23","3","False"
"26419429","9141164","Teacher","2018-01-02 07:11:23","3","False"
"26419430","3152737","Yearling","2018-01-02 07:11:23","2","False"
"26419431","2078274","Yearling","2018-01-02 07:11:23","2","False"
"26419432","1607447","Yearling","2018-01-02 07:11:23","2","False"
"26419433","7090564","Custodian","2018-01-02 07:11:23","3","False"
"26419434","9162709","Informed","2018-01-02 07:12:37","3","False"
"26419435","7981487","Informed","2018-01-02 07:12:46","3","False"
"26419436","9162695","Informed","2018-01-02 07:13:23","3","False"
"26419437","9162719","Informed","2018-01-02 07:15:49","3","False"
"26419438","9131388","Informed","2018-01-02 07:16:26","3","False"
"26419439","9162710","Informed","2018-01-02 07:17:10","3","False"
"26419440","392949","Good Answer","2018-01-02 07:17:29","2","False"
"26419441","2420322","Nice Question","2018-01-02 07:17:29","3","False"
"26419442","8612074","Nice Question","2018-01-02 07:17:29","3","False"
"26419443","448192","Good Question","2018-01-02 07:17:29","2","False"
"26419444","345944","Great Question","2018-01-02 07:17:29","1","False"
"26419445","8789122","Autobiographer","2018-01-02 07:17:29","3","False"
"26419446","9097098","Editor","2018-01-02 07:17:29","3","False"
"26419447","9145178","Editor","2018-01-02 07:17:29","3","False"
"26419448","9144781","Editor","2018-01-02 07:17:29","3","False"
"26419449","6722679","Enthusiast","2018-01-02 07:17:29","2","False"
"26419450","9141607","Organizer","2018-01-02 07:17:29","3","False"
"26419451","924646","Popular Question","2018-01-02 07:17:29","3","False"
"26419452","1023812","Popular Question","2018-01-02 07:17:29","3","False"
"26419453","1816086","Popular Question","2018-01-02 07:17:29","3","False"
"26419454","6365508","Popular Question","2018-01-02 07:17:29","3","False"
"26419455","6573805","Popular Question","2018-01-02 07:17:29","3","False"
"26419456","6869136","Popular Question","2018-01-02 07:17:29","3","False"
"26419457","7742264","Popular Question","2018-01-02 07:17:29","3","False"
"26419458","1565490","Popular Question","2018-01-02 07:17:29","3","False"
"26419459","4086794","Popular Question","2018-01-02 07:17:29","3","False"
"26419460","9158437","Scholar","2018-01-02 07:17:29","3","False"
"26419461","7963893","Scholar","2018-01-02 07:17:29","3","False"
"26419462","7203415","Student","2018-01-02 07:17:29","3","False"
"26419463","1636612","Student","2018-01-02 07:17:29","3","False"
"26419464","9008209","Student","2018-01-02 07:17:29","3","False"
"26419465","3809104","Teacher","2018-01-02 07:17:29","3","False"
"26419466","5737512","Yearling","2018-01-02 07:17:29","2","False"
"26419467","9162721","Informed","2018-01-02 07:19:12","3","False"
"26419468","9162725","Informed","2018-01-02 07:20:14","3","False"
"26419469","9162722","Informed","2018-01-02 07:20:36","3","False"
"26419470","7499957","Informed","2018-01-02 07:23:03","3","False"
"26419471","9161385","Informed","2018-01-02 07:24:10","3","False"
"26419472","1214847","Nice Answer","2018-01-02 07:25:13","3","False"
"26419473","1363742","Nice Answer","2018-01-02 07:25:13","3","False"
"26419474","356899","Nice Question","2018-01-02 07:25:13","3","False"
"26419475","1031769","Nice Question","2018-01-02 07:25:13","3","False"
"26419476","5052572","Nice Question","2018-01-02 07:25:13","3","False"
"26419477","6054622","Autobiographer","2018-01-02 07:25:13","3","False"
"26419478","5163967","Autobiographer","2018-01-02 07:25:13","3","False"
"26419479","9162697","Autobiographer","2018-01-02 07:25:13","3","False"
"26419480","8094213","Civic Duty","2018-01-02 07:25:13","2","False"
"26419481","8198272","Commentator","2018-01-02 07:25:13","3","False"
"26419482","697961","Critic","2018-01-02 07:25:13","3","False"
"26419483","4302531","Critic","2018-01-02 07:25:13","3","False"
"26419484","4559107","Critic","2018-01-02 07:25:13","3","False"
"26419485","6682091","Editor","2018-01-02 07:25:13","3","False"
"26419486","9162624","Editor","2018-01-02 07:25:13","3","False"
"26419487","7362311","Editor","2018-01-02 07:25:13","3","False"
"26419488","1348645","Editor","2018-01-02 07:25:13","3","False"
"26419489","9131189","Editor","2018-01-02 07:25:13","3","False"
"26419490","8561875","Editor","2018-01-02 07:25:13","3","False"
"26419491","8563586","Editor","2018-01-02 07:25:13","3","False"
"26419492","2148827","Enthusiast","2018-01-02 07:25:13","2","False"
"26419493","7651458","Enthusiast","2018-01-02 07:25:13","2","False"
"26419494","283837","Famous Question","2018-01-02 07:25:13","1","False"
"26419495","724408","Famous Question","2018-01-02 07:25:13","1","False"
"26419496","731809","Famous Question","2018-01-02 07:25:13","1","False"
"26419497","2590090","Famous Question","2018-01-02 07:25:13","1","False"
"26419498","2069306","Fanatic","2018-01-02 07:25:13","1","False"
"26419499","904725","Necromancer","2018-01-02 07:25:13","2","False"
"26419500","423100","Notable Question","2018-01-02 07:25:13","2","False"
"26419501","356895","Notable Question","2018-01-02 07:25:13","2","False"
"26419502","4043553","Notable Question","2018-01-02 07:25:13","2","False"
"26419504","1621111","Notable Question","2018-01-02 07:25:13","2","False"
"26419505","7550472","Notable Question","2018-01-02 07:25:13","2","False"
"26419506","4080424","Notable Question","2018-01-02 07:25:13","2","False"
"26419507","1386415","Popular Question","2018-01-02 07:25:13","3","False"
"26419508","4797120","Popular Question","2018-01-02 07:25:13","3","False"
"26419509","6894228","Popular Question","2018-01-02 07:25:13","3","False"
"26419510","1463444","Popular Question","2018-01-02 07:25:13","3","False"
"26419511","1398981","Popular Question","2018-01-02 07:25:13","3","False"
"26419512","5066497","Promoter","2018-01-02 07:25:13","3","False"
"26419514","9137959","Scholar","2018-01-02 07:25:13","3","False"
"26419515","611013","Student","2018-01-02 07:25:13","3","False"
"26419516","8978015","Student","2018-01-02 07:25:13","3","False"
"26419517","9162675","Student","2018-01-02 07:25:13","3","False"
"26419518","9071245","Supporter","2018-01-02 07:25:13","3","False"
"26419519","9144057","Supporter","2018-01-02 07:25:13","3","False"
"26419520","8844774","Supporter","2018-01-02 07:25:13","3","False"
"26419521","2713125","Teacher","2018-01-02 07:25:13","3","False"
"26419522","3509838","Custodian","2018-01-02 07:25:13","3","False"
"26419524","9162750","Informed","2018-01-02 07:26:58","3","False"
"26419525","463115","Nice Answer","2018-01-02 07:34:10","3","False"
"26419526","1241939","Nice Question","2018-01-02 07:34:10","3","False"
"26419527","9162751","Autobiographer","2018-01-02 07:34:10","3","False"
"26419528","9162769","Informed","2018-01-02 07:34:21","3","False"
"26419529","4878262","Citizen Patrol","2018-01-02 07:27:15","3","False"
"26419530","4749139","Citizen Patrol","2018-01-02 07:29:18","3","False"
"26419531","6682091","Commentator","2018-01-02 07:34:10","3","False"
"26419532","8101298","Editor","2018-01-02 07:34:10","3","False"
"26419533","8368179","Editor","2018-01-02 07:34:10","3","False"
"26419534","9121872","Editor","2018-01-02 07:34:10","3","False"
"26419535","5505853","Editor","2018-01-02 07:34:10","3","False"
"26419536","9162640","Editor","2018-01-02 07:34:10","3","False"
"26419537","8218887","Editor","2018-01-02 07:34:10","3","False"
"26419538","4704055","Enthusiast","2018-01-02 07:34:10","2","False"
"26419539","9162659","Informed","2018-01-02 07:34:31","3","False"
"26419540","2636765","Notable Question","2018-01-02 07:34:10","2","False"
"26419541","999118","Notable Question","2018-01-02 07:34:10","2","False"
"26419542","2935834","Notable Question","2018-01-02 07:34:10","2","False"
"26419543","6085328","Popular Question","2018-01-02 07:34:10","3","False"
"26419544","229493","Popular Question","2018-01-02 07:34:10","3","False"
"26419545","1631106","Popular Question","2018-01-02 07:34:10","3","False"
"26419546","228123","Popular Question","2018-01-02 07:34:10","3","False"
"26419547","385502","Popular Question","2018-01-02 07:34:10","3","False"
"26419548","3567373","Popular Question","2018-01-02 07:34:10","3","False"
"26419549","4055442","Popular Question","2018-01-02 07:34:10","3","False"
"26419550","4571232","Popular Question","2018-01-02 07:34:10","3","False"
"26419551","1669424","Popular Question","2018-01-02 07:34:10","3","False"
"26419552","9162554","Scholar","2018-01-02 07:34:10","3","False"
"26419553","9126681","Scholar","2018-01-02 07:34:10","3","False"
"26419554","3524981","Scholar","2018-01-02 07:34:10","3","False"
"26419555","9153610","Student","2018-01-02 07:34:10","3","False"
"26419556","9162679","Student","2018-01-02 07:34:10","3","False"
"26419557","6075456","Supporter","2018-01-02 07:34:10","3","False"
"26419558","7764497","Supporter","2018-01-02 07:34:10","3","False"
"26419559","6385767","Supporter","2018-01-02 07:34:10","3","False"
"26419560","2889269","Supporter","2018-01-02 07:34:10","3","False"
"26419561","8609174","Teacher","2018-01-02 07:34:10","3","False"
"26419562","5894934","Teacher","2018-01-02 07:34:10","3","False"
"26419563","7905521","Teacher","2018-01-02 07:34:10","3","False"
"26419564","2627472","Teacher","2018-01-02 07:34:10","3","False"
"26419565","8101298","Custodian","2018-01-02 07:34:10","3","False"
"26419566","2671027","Custodian","2018-01-02 07:34:10","3","False"
"26419567","6503185","Custodian","2018-01-02 07:34:10","3","False"
"26419568","9162640","Custodian","2018-01-02 07:34:10","3","False"
"26419569","5505853","Custodian","2018-01-02 07:34:10","3","False"
"26419570","9161189","Informed","2018-01-02 07:35:36","3","False"
"26419571","9162781","Informed","2018-01-02 07:37:25","3","False"
"26419572","575530","Announcer","2018-01-02 07:39:10","3","False"
"26419573","912563","Announcer","2018-01-02 07:39:10","3","False"
"26419574","7704905","Announcer","2018-01-02 07:39:10","3","False"
"26419575","27211","Nice Answer","2018-01-02 07:39:10","3","False"
"26419576","278657","Nice Question","2018-01-02 07:39:10","3","False"
"26419577","9162787","Informed","2018-01-02 07:39:24","3","False"
"26419578","7057132","Editor","2018-01-02 07:39:10","3","False"
"26419579","8382169","Editor","2018-01-02 07:39:10","3","False"
"26419580","6089150","Editor","2018-01-02 07:39:10","3","False"
"26419581","9143835","Editor","2018-01-02 07:39:10","3","False"
"26419582","5647272","Enthusiast","2018-01-02 07:39:10","2","False"
"26419583","1387438","Fanatic","2018-01-02 07:39:10","1","False"
"26419584","195539","Popular Question","2018-01-02 07:39:10","3","False"
"26419585","4390212","Popular Question","2018-01-02 07:39:10","3","False"
"26419586","4512218","Popular Question","2018-01-02 07:39:10","3","False"
"26419587","7084910","Popular Question","2018-01-02 07:39:10","3","False"
"26419588","3449460","Promoter","2018-01-02 07:39:10","3","False"
"26419589","8771592","Scholar","2018-01-02 07:39:10","3","False"
"26419590","9162549","Scholar","2018-01-02 07:39:10","3","False"
"26419591","6787022","Scholar","2018-01-02 07:39:10","3","False"
"26419592","2453753","Student","2018-01-02 07:39:10","3","False"
"26419593","5558988","Student","2018-01-02 07:39:10","3","False"
"26419594","9131717","Student","2018-01-02 07:39:10","3","False"
"26419595","3996250","Informed","2018-01-02 07:41:20","3","False"
"26419596","9162796","Informed","2018-01-02 07:42:15","3","False"
"26419597","9148346","Informed","2018-01-02 07:42:39","3","False"
"26419598","2646705","Nice Answer","2018-01-02 07:44:11","3","False"
"26419599","40342","Good Answer","2018-01-02 07:44:11","2","False"
"26419600","413670","Good Answer","2018-01-02 07:44:11","2","False"
"26419601","498727","Nice Question","2018-01-02 07:44:11","3","False"
"26419602","868040","Curious","2018-01-02 07:44:11","3","False"
"26419603","8492025","Curious","2018-01-02 07:44:11","3","False"
"26419604","7919749","Autobiographer","2018-01-02 07:44:11","3","False"
"26419605","8970838","Autobiographer","2018-01-02 07:44:11","3","False"
"26419606","9033242","Autobiographer","2018-01-02 07:44:11","3","False"
"26419607","4693817","Commentator","2018-01-02 07:44:11","3","False"
"26419608","7316811","Editor","2018-01-02 07:44:11","3","False"
"26419609","9162601","Editor","2018-01-02 07:44:11","3","False"
"26419610","8967262","Editor","2018-01-02 07:44:11","3","False"
"26419611","4689896","Enthusiast","2018-01-02 07:44:11","2","False"
"26419612","1498586","Famous Question","2018-01-02 07:44:11","1","False"
"26419613","2490579","Famous Question","2018-01-02 07:44:11","1","False"
"26419614","6952361","Famous Question","2018-01-02 07:44:11","1","False"
"26419615","1090395","Necromancer","2018-01-02 07:44:11","2","False"
"26419616","1460522","Necromancer","2018-01-02 07:44:11","2","False"
"26419617","1835650","Necromancer","2018-01-02 07:44:11","2","False"
"26419618","798836","Popular Question","2018-01-02 07:44:11","3","False"
"26419619","739373","Popular Question","2018-01-02 07:44:11","3","False"
"26419620","2730554","Popular Question","2018-01-02 07:44:11","3","False"
"26419621","6129017","Revival","2018-01-02 07:44:11","3","False"
"26419622","1945405","Revival","2018-01-02 07:44:11","3","False"
"26419623","7879193","Revival","2018-01-02 07:44:11","3","False"
"26419624","9162550","Scholar","2018-01-02 07:44:11","3","False"
"26419625","8961890","Scholar","2018-01-02 07:44:11","3","False"
"26419626","4218505","Supporter","2018-01-02 07:44:11","3","False"
"26419627","7521497","Tumbleweed","2018-01-02 07:44:11","3","False"
"26419628","9140706","Tumbleweed","2018-01-02 07:44:11","3","False"
"26419629","7862609","Tumbleweed","2018-01-02 07:44:11","3","False"
"26419630","8892299","Tumbleweed","2018-01-02 07:44:11","3","False"
"26419631","6843708","Tumbleweed","2018-01-02 07:44:11","3","False"
"26419632","9140761","Tumbleweed","2018-01-02 07:44:11","3","False"
"26419633","8405520","Tumbleweed","2018-01-02 07:44:11","3","False"
"26419634","9140699","Tumbleweed","2018-01-02 07:44:11","3","False"
"26419635","4120981","Tumbleweed","2018-01-02 07:44:11","3","False"
"26419636","7413976","Tumbleweed","2018-01-02 07:44:11","3","False"
"26419637","7392470","Tumbleweed","2018-01-02 07:44:11","3","False"
"26419638","7984088","Tumbleweed","2018-01-02 07:44:11","3","False"
"26419639","603433","Yearling","2018-01-02 07:44:11","2","False"
"26419640","5737533","Yearling","2018-01-02 07:44:11","2","False"
"26419641","2296373","Yearling","2018-01-02 07:44:11","2","False"
"26419642","3837642","Yearling","2018-01-02 07:44:11","2","False"
"26419643","1534522","Yearling","2018-01-02 07:44:11","2","False"
"26419644","2960550","Yearling","2018-01-02 07:44:11","2","False"
"26419645","3152800","Yearling","2018-01-02 07:44:11","2","False"
"26419646","5443560","Custodian","2018-01-02 07:44:11","3","False"
"26419647","6701210","Custodian","2018-01-02 07:44:11","3","False"
"26419648","9049282","Informed","2018-01-02 07:47:17","3","False"
"26419649","9162814","Informed","2018-01-02 07:47:19","3","False"
"26419650","758280","Nice Answer","2018-01-02 07:49:10","3","False"
"26419651","4800652","Altruist","2018-01-02 07:49:10","3","False"
"26419653","8450064","Citizen Patrol","2018-01-02 07:46:41","3","False"
"26419654","3812330","Editor","2018-01-02 07:49:10","3","False"
"26419655","3710516","Editor","2018-01-02 07:49:10","3","False"
"26419656","3585060","Notable Question","2018-01-02 07:49:10","2","False"
"26419657","534298","Notable Question","2018-01-02 07:49:10","2","False"
"26419658","3422667","Notable Question","2018-01-02 07:49:10","2","False"
"26419659","1320899","Notable Question","2018-01-02 07:49:10","2","False"
"26419660","5588626","Notable Question","2018-01-02 07:49:10","2","False"
"26419661","6626196","Notable Question","2018-01-02 07:49:10","2","False"
"26419662","1583972","Notable Question","2018-01-02 07:49:10","2","False"
"26419663","3378223","Notable Question","2018-01-02 07:49:10","2","False"
"26419664","7203514","Notable Question","2018-01-02 07:49:10","2","False"
"26419665","3851510","Peer Pressure","2018-01-02 07:49:10","3","False"
"26419666","8414782","Popular Question","2018-01-02 07:49:10","3","False"
"26419667","4068678","Popular Question","2018-01-02 07:49:10","3","False"
"26419668","929086","Popular Question","2018-01-02 07:49:10","3","False"
"26419669","457872","Popular Question","2018-01-02 07:49:10","3","False"
"26419670","988520","Popular Question","2018-01-02 07:49:10","3","False"
"26419671","7828057","Scholar","2018-01-02 07:49:10","3","False"
"26419672","4948943","Student","2018-01-02 07:49:10","3","False"
"26419673","7339642","Supporter","2018-01-02 07:49:10","3","False"
"26419674","7425619","Tumbleweed","2018-01-02 07:49:10","3","False"
"26419675","395686","Yearling","2018-01-02 07:49:10","2","False"
"26419676","8136117","Custodian","2018-01-02 07:49:10","3","False"
"26419677","9162822","Informed","2018-01-02 07:50:22","3","False"
"26419678","8548220","Informed","2018-01-02 07:54:33","3","False"
"26419679","286486","Good Answer","2018-01-02 07:56:28","2","False"
"26419680","400881","Nice Question","2018-01-02 07:56:28","3","False"
"26419681","8548220","Autobiographer","2018-01-02 07:56:28","3","False"
"26419682","9049282","Autobiographer","2018-01-02 07:56:28","3","False"
"26419683","9162710","Autobiographer","2018-01-02 07:56:28","3","False"
"26419684","182660","Cleanup","2018-01-02 07:56:28","3","False"
"26419685","6546574","Editor","2018-01-02 07:56:28","3","False"
"26419686","8410664","Editor","2018-01-02 07:56:28","3","False"
"26419687","6438904","Editor","2018-01-02 07:56:28","3","False"
"26419688","6746536","Editor","2018-01-02 07:56:28","3","False"
"26419689","5781903","Editor","2018-01-02 07:56:28","3","False"
"26419690","7779097","Editor","2018-01-02 07:56:28","3","False"
"26419691","4312282","Editor","2018-01-02 07:56:28","3","False"
"26419692","2104697","Necromancer","2018-01-02 07:56:28","2","False"
"26419693","5393381","Necromancer","2018-01-02 07:56:28","2","False"
"26419694","1123063","Notable Question","2018-01-02 07:56:28","2","False"
"26419695","7665725","Notable Question","2018-01-02 07:56:28","2","False"
"26419696","1658670","Notable Question","2018-01-02 07:56:28","2","False"
"26419697","2542412","Notable Question","2018-01-02 07:56:28","2","False"
"26419698","2404800","Notable Question","2018-01-02 07:56:28","2","False"
"26419699","6782387","Peer Pressure","2018-01-02 07:56:28","3","False"
"26419700","314710","Popular Question","2018-01-02 07:56:28","3","False"
"26419701","621366","Popular Question","2018-01-02 07:56:28","3","False"
"26419702","604876","Popular Question","2018-01-02 07:56:28","3","False"
"26419703","672460","Popular Question","2018-01-02 07:56:28","3","False"
"26419704","4056620","Popular Question","2018-01-02 07:56:28","3","False"
"26419705","8534996","Scholar","2018-01-02 07:56:28","3","False"
"26419706","8543149","Scholar","2018-01-02 07:56:28","3","False"
"26419707","9161643","Scholar","2018-01-02 07:56:28","3","False"
"26419708","8455121","Scholar","2018-01-02 07:56:28","3","False"
"26419709","9162675","Scholar","2018-01-02 07:56:28","3","False"
"26419710","966086","Self-Learner","2018-01-02 07:56:28","3","False"
"26419711","8972336","Student","2018-01-02 07:56:28","3","False"
"26419712","7955352","Student","2018-01-02 07:56:28","3","False"
"26419713","2673627","Supporter","2018-01-02 07:56:28","3","False"
"26419714","3201142","Supporter","2018-01-02 07:56:28","3","False"
"26419715","9155443","Supporter","2018-01-02 07:56:28","3","False"
"26419716","6750147","Teacher","2018-01-02 07:56:28","3","False"
"26419717","560215","Yearling","2018-01-02 07:56:28","2","False"
"26419718","7414076","Custodian","2018-01-02 07:56:28","3","False"
"26419719","9162783","Custodian","2018-01-02 07:56:28","3","False"
"26419720","9162659","Custodian","2018-01-02 07:56:28","3","False"
"26419721","3322323","Informed","2018-01-02 07:58:02","3","False"
"26419722","9151375","Informed","2018-01-02 08:00:12","3","False"
"26419723","216057","Nice Answer","2018-01-02 08:01:27","3","False"
"26419724","2430657","Nice Question","2018-01-02 08:01:27","3","False"
"26419725","143030","Good Question","2018-01-02 08:01:27","2","False"
"26419726","9162854","Informed","2018-01-02 08:01:32","3","False"
"26419727","6385767","Autobiographer","2018-01-02 08:01:27","3","False"
"26419728","6701210","Commentator","2018-01-02 08:01:27","3","False"
"26419729","5446966","Editor","2018-01-02 08:01:27","3","False"
"26419730","7046233","Editor","2018-01-02 08:01:27","3","False"
"26419731","1349275","Editor","2018-01-02 08:01:27","3","False"
"26419732","9015852","Enthusiast","2018-01-02 08:01:27","2","False"
"26419733","1116230","Enthusiast","2018-01-02 08:01:27","2","False"
"26419734","675116","Famous Question","2018-01-02 08:01:27","1","False"
"26419735","1343773","Necromancer","2018-01-02 08:01:27","2","False"
"26419736","4399849","Necromancer","2018-01-02 08:01:27","2","False"
"26419737","3128553","Notable Question","2018-01-02 08:01:27","2","False"
"26419738","4996414","Notable Question","2018-01-02 08:01:27","2","False"
"26419739","7046233","Peer Pressure","2018-01-02 08:01:27","3","False"
"26419740","6523237","Popular Question","2018-01-02 08:01:27","3","False"
"26419741","67153","Popular Question","2018-01-02 08:01:27","3","False"
"26419742","696627","Popular Question","2018-01-02 08:01:27","3","False"
"26419743","1379211","Popular Question","2018-01-02 08:01:27","3","False"
"26419744","7896813","Popular Question","2018-01-02 08:01:27","3","False"
"26419745","3412873","Popular Question","2018-01-02 08:01:27","3","False"
"26419746","9162849","Informed","2018-01-02 08:01:54","3","False"
"26419747","5628108","Scholar","2018-01-02 08:01:27","3","False"
"26419748","7046233","Scholar","2018-01-02 08:01:27","3","False"
"26419749","7380160","Scholar","2018-01-02 08:01:27","3","False"
"26419750","7183352","Supporter","2018-01-02 08:01:27","3","False"
"26419751","5874767","Supporter","2018-01-02 08:01:27","3","False"
"26419752","9162835","Informed","2018-01-02 08:02:01","3","False"
"26419753","7046233","Custodian","2018-01-02 08:01:27","3","False"
"26419754","9162690","Custodian","2018-01-02 08:01:27","3","False"
"26419755","8053560","Informed","2018-01-02 08:02:24","3","False"
"26419756","9162848","Informed","2018-01-02 08:03:07","3","False"
"26419757","8968890","Informed","2018-01-02 08:03:57","3","False"
"26419758","7514741","Informed","2018-01-02 08:05:34","3","False"
"26419759","9162837","Informed","2018-01-02 08:06:25","3","False"
"26419760","758708","Nice Answer","2018-01-02 08:06:28","3","False"
"26419761","168747","Good Answer","2018-01-02 08:06:28","2","False"
"26419762","969984","Nice Question","2018-01-02 08:06:28","3","False"
"26419763","2166673","Autobiographer","2018-01-02 08:06:28","3","False"
"26419764","9148703","Editor","2018-01-02 08:06:28","3","False"
"26419765","9162690","Editor","2018-01-02 08:06:28","3","False"
"26419766","234339","Favorite Question","2018-01-02 08:06:28","2","False"
"26419767","250030","Favorite Question","2018-01-02 08:06:28","2","False"
"26419768","3298327","Peer Pressure","2018-01-02 08:06:28","3","False"
"26419769","1470412","Popular Question","2018-01-02 08:06:28","3","False"
"26419770","3652675","Popular Question","2018-01-02 08:06:28","3","False"
"26419771","544682","Popular Question","2018-01-02 08:06:28","3","False"
"26419772","2230977","Popular Question","2018-01-02 08:06:28","3","False"
"26419773","4351182","Popular Question","2018-01-02 08:06:28","3","False"
"26419774","9162866","Informed","2018-01-02 08:07:08","3","False"
"26419775","7212703","Scholar","2018-01-02 08:06:28","3","False"
"26419776","7118668","Scholar","2018-01-02 08:06:28","3","False"
"26419777","9157895","Scholar","2018-01-02 08:06:28","3","False"
"26419778","9162861","Informed","2018-01-02 08:07:11","3","False"
"26419779","8931143","Student","2018-01-02 08:06:28","3","False"
"26419780","5486886","Student","2018-01-02 08:06:28","3","False"
"26419781","9115126","Supporter","2018-01-02 08:06:28","3","False"
"26419782","8742938","Teacher","2018-01-02 08:06:28","3","False"
"26419783","9161526","Teacher","2018-01-02 08:06:28","3","False"
"26419784","1942296","Yearling","2018-01-02 08:06:28","2","False"
"26419785","901891","Yearling","2018-01-02 08:06:28","2","False"
"26419786","1942289","Yearling","2018-01-02 08:06:28","2","False"
"26419787","131242","Custodian","2018-01-02 08:06:28","3","False"
